Id,Label,timeset,modularity_class,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,clustering
799,799,,30,5,5,10,10,11,21,10,0.282526,0.301231,0.00011,0.003035,0.003086,0.7
800,800,,30,2,2,4,3,3,6,10,0.255557,0.270543,0,0.000855,0.000886,1
820,820,,30,2,2,4,2,2,4,10,0.236054,0.24623,0,0.000236,0.000235,1
838,838,,30,2,2,4,3,3,6,10,0.255557,0.270543,0,0.000855,0.000886,1
6778,6778,,5,3,3,6,3,3,6,10,0.255602,0.270774,0,0.000958,0.000988,1
804,804,,5,1,1,2,2,2,4,10,0.255511,0.270312,0,0.000669,0.0007,0
877,877,,5,2,2,4,2,2,4,10,0.255534,0.270485,0,0.00069,0.00072,1
879,879,,5,4,4,8,4,4,8,10,0.255624,0.270947,0,0.000772,0.00079,0.833333
880,880,,5,4,4,8,4,4,8,10,0.255579,0.270832,0,0.000805,0.000744,0.55
881,881,,5,7,7,14,9,9,18,10,0.257311,0.274337,0.000011,0.001261,0.001323,0.52381
906,906,,5,2,2,4,3,3,6,10,0.255579,0.270601,0,0.000739,0.000757,1
916,916,,43,16,16,32,23,23,46,10,0.306045,0.330818,0.001377,0.00893,0.008941,0.329167
918,918,,43,26,23,49,32,28,60,10,0.302611,0.32816,0.013156,0.007534,0.007547,0.143875
930,930,,43,8,10,18,9,11,20,10,0.289875,0.311532,0.001461,0.003618,0.006011,0.466667
974,974,,15,5,6,11,6,7,13,10,0.255783,0.271554,0.000076,0.000763,0.000838,0.466667
976,976,,15,3,3,6,3,3,6,10,0.25567,0.270919,0,0.000734,0.000764,1
979,979,,15,13,13,26,21,20,41,10,0.271445,0.293043,0.001369,0.003253,0.00329,0.25
988,988,,15,4,4,8,5,5,10,10,0.255692,0.271092,0.000124,0.000736,0.000766,0.75
990,990,,15,4,3,7,5,4,9,10,0.25567,0.270919,0.000334,0.000734,0.000764,0.5
1004,1004,,5,3,3,6,3,3,6,10,0.255602,0.270774,0,0.000701,0.000865,0.583333
1013,1013,,5,3,4,7,4,5,9,10,0.256192,0.2719,0,0.000768,0.000931,0.666667
1016,1016,,5,7,7,14,9,10,19,10,0.258579,0.276526,0.000008,0.001737,0.001815,0.666667
1020,1020,,5,16,19,35,28,31,59,10,0.292817,0.316979,0.005112,0.006051,0.008428,0.260526
1038,1038,,5,8,10,18,12,14,26,10,0.25895,0.277537,0.000893,0.001779,0.001793,0.277778
1186,1186,,5,7,7,14,14,14,28,9,0.295122,0.316367,0.001077,0.003574,0.005098,0.511111
3351,3351,,30,35,34,69,61,60,121,10,0.305753,0.333546,0.007074,0.010111,0.010175,0.235294
888,888,,5,7,7,14,11,11,22,10,0.286565,0.307321,0.000006,0.004623,0.004637,0.714286
999,999,,5,8,6,14,8,7,15,10,0.285827,0.305906,0.000355,0.004439,0.004152,0.446429
890,890,,5,1,1,2,1,1,2,11,0.226069,0.236268,0,0.000118,0.000115,0
891,891,,5,8,9,17,11,12,23,10,0.292076,0.315024,0.0007,0.007168,0.007368,0.430556
894,894,,30,1,1,2,1,1,2,10,0.245137,0.257886,0,0.000388,0.000412,0
917,917,,30,1,1,2,2,2,4,10,0.245137,0.257886,0,0.000388,0.000412,0
3339,3339,,30,56,56,112,103,102,205,10,0.320275,0.353872,0.010856,0.015783,0.015791,0.177597
901,901,,5,1,2,3,1,2,3,11,0.222376,0.231758,0.000334,0.000169,0.000071,0.5
898,898,,5,1,1,2,1,1,2,11,0.225258,0.235928,0.000002,0.000001,0.00017,0.5
908,908,,5,1,1,2,1,1,2,10,0.224556,0.23345,0,0.00007,0.000057,0
910,910,,5,3,3,6,3,3,6,10,0.242888,0.257471,0,0.000564,0.000551,0.666667
912,912,,43,8,7,15,10,9,19,10,0.247407,0.263562,0.000807,0.003563,0.000827,0.486111
914,914,,43,2,3,5,2,3,5,11,0.23308,0.244571,0,0.00011,0.000209,0.916667
915,915,,43,9,6,15,13,12,25,11,0.236596,0.249026,0.000199,0.001853,0.000389,0.527778
929,929,,43,6,8,14,7,9,16,11,0.233533,0.245985,0.003006,0.000243,0.000272,0.321429
4119,4119,,30,10,10,20,15,17,32,10,0.284307,0.305281,0.00016,0.003847,0.003834,0.354545
923,923,,43,6,6,12,6,6,12,11,0.23648,0.248847,0.000017,0.000374,0.000358,0.666667
921,921,,43,6,6,12,7,7,14,11,0.235592,0.247504,0.000015,0.000273,0.000273,0.466667
920,920,,43,2,2,4,2,2,4,11,0.232348,0.2433,0,0.000125,0.000125,1
922,922,,43,4,4,8,4,4,8,11,0.232442,0.243791,0.001337,0.000125,0.000125,0.333333
927,927,,43,3,3,6,3,3,6,11,0.232367,0.243473,0,0.000128,0.000127,1
932,932,,43,4,4,8,4,4,8,11,0.232386,0.243647,0,0.00013,0.000129,0.833333
933,933,,43,4,4,8,4,4,8,11,0.232386,0.243647,0,0.000133,0.000133,0.666667
937,937,,43,2,2,4,2,2,4,11,0.232348,0.2433,0,0.000123,0.000123,1
941,941,,43,1,1,2,1,1,2,12,0.188566,0.194375,0.000334,0.000121,0,0.5
943,943,,43,3,3,6,3,3,6,11,0.232405,0.24356,0,0.000125,0.000125,0.666667
5617,5617,,43,2,2,4,2,2,4,11,0.232386,0.243387,0,0.000123,0.000123,1
5629,5629,,43,2,2,4,2,2,4,12,0.18864,0.194768,0.000669,0.000002,0.000002,0
931,931,,43,1,1,2,1,1,2,16,0.107642,0.109133,0.00167,0.000004,0,0
935,935,,43,1,1,2,1,1,2,12,0.189333,0.195656,0,0.000004,0.000004,0
5625,5625,,43,1,1,2,1,1,2,11,0.232348,0.243185,0,0.000004,0.000121,1
5619,5619,,43,1,1,2,1,1,2,15,0.120592,0.122455,0.00167,0,0,0
939,939,,43,1,1,2,1,1,2,11,0.232348,0.243185,0.000334,0,0.000121,0.5
942,942,,43,1,1,2,1,1,2,13,0.158711,0.162363,0,0,0,0
946,946,,5,1,1,2,2,2,4,10,0.239145,0.250264,0,0.000236,0.000256,0
948,948,,5,2,2,4,2,2,4,10,0.239165,0.250437,0,0.000241,0.00026,1
5632,5632,,5,7,7,14,7,7,14,10,0.239264,0.251303,0.000001,0.000263,0.000281,0.404762
949,949,,5,3,3,6,3,3,6,10,0.239184,0.25061,0,0.000245,0.000264,1
953,953,,5,3,3,6,3,3,6,10,0.239184,0.25061,0,0.000245,0.000264,1
957,957,,5,1,1,2,1,1,2,10,0.239145,0.250264,0,0.000236,0.000256,0
958,958,,5,1,1,2,1,1,2,10,0.239145,0.250264,0,0.000236,0.000256,0
959,959,,5,4,4,8,4,4,8,10,0.239681,0.251557,0.000001,0.000348,0.000366,0.666667
960,960,,5,1,1,2,1,1,2,10,0.239145,0.250264,0,0.000236,0.000256,0
973,973,,5,2,2,4,4,4,8,10,0.255308,0.271528,0,0.00158,0.001567,1
5630,5630,,5,3,4,7,3,4,7,10,0.239204,0.250784,0,0.000247,0.000269,0.833333
5633,5633,,5,3,2,5,3,2,5,10,0.239165,0.250437,0,0.000245,0.00026,1
967,967,,5,1,1,2,1,1,2,11,0.225293,0.235386,0,0.000109,0.000101,0
971,971,,5,1,1,2,1,1,2,11,0.225293,0.235386,0,0.000109,0.000101,0
984,984,,15,5,5,10,6,6,12,10,0.243729,0.258638,0.000671,0.000542,0.000542,0.4
986,986,,15,3,2,5,3,2,5,11,0.213525,0.223617,0,0.000079,0.000064,1
977,977,,15,1,1,2,1,1,2,11,0.19598,0.203426,0,0.000009,0.000009,0
985,985,,15,4,4,8,4,4,8,10,0.243977,0.259042,0.000002,0.00072,0.000672,0.666667
5637,5637,,15,1,1,2,1,1,2,11,0.213509,0.223444,0,0.000053,0.000052,0
995,995,,5,1,1,2,1,1,2,10,0.234386,0.244779,0,0.000242,0.00024,0
3967,3967,,30,9,9,18,9,10,19,10,0.284027,0.304973,0.001352,0.004803,0.004755,0.416667
1001,1001,,5,1,1,2,1,1,2,11,0.204695,0.212987,0,0.000021,0.000064,0
1026,1026,,16,3,2,5,5,5,10,11,0.226548,0.237228,0.000334,0.000137,0.000099,0.5
1028,1028,,16,2,3,5,4,4,8,11,0.226566,0.237401,0.000334,0.000137,0.000099,0.5
1031,1031,,5,5,4,9,9,8,17,10,0.234329,0.246694,0.000015,0.000339,0.000228,0.45
1036,1036,,5,4,4,8,6,6,12,11,0.226637,0.237719,0.000336,0.000143,0.000105,0.35
1037,1037,,5,2,3,5,3,3,6,11,0.22662,0.237546,0,0.000137,0.000105,1
1042,1042,,5,3,3,6,6,6,12,11,0.22662,0.237575,0,0.000166,0.000128,1
1043,1043,,5,3,3,6,8,7,15,11,0.22662,0.237575,0,0.000166,0.000128,1
1027,1027,,16,1,1,2,1,1,2,12,0.184728,0.190502,0,0.000002,0.000002,1
1033,1033,,5,2,3,5,2,3,5,10,0.230825,0.242147,0.000005,0.000202,0.000133,0.666667
1035,1035,,5,1,0,1,1,0,1,0,0,0,0,0.000002,0,0
1039,1039,,5,1,0,1,1,0,1,0,0,0,0,0.000029,0,0
1041,1041,,5,1,0,1,1,0,1,0,0,0,0,0.000029,0,0
1047,1047,,17,2,2,4,2,2,4,11,0.22614,0.237348,0.000669,0.000165,0.000182,0
1048,1048,,17,1,1,2,1,1,2,12,0.184444,0.190455,0,0.000003,0.000003,0
6510,6510,,5,3,3,6,3,3,6,10,0.24066,0.257818,0,0.002978,0.002967,0.333333
1052,1052,,5,2,2,4,2,2,4,11,0.236577,0.252069,0,0.001372,0.00137,1
5672,5672,,5,2,2,4,2,2,4,10,0.25497,0.272147,0,0.002235,0.002226,0
5674,5674,,2,11,10,21,17,16,33,9,0.293681,0.316283,0.000661,0.006822,0.006549,0.309091
7933,7933,,5,4,4,8,4,4,8,10,0.245701,0.264532,0,0.004225,0.004219,0.166667
5659,5659,,5,1,1,2,1,1,2,11,0.218868,0.229415,0,0.000212,0.000213,0
6756,6756,,5,1,1,2,1,1,2,11,0.218868,0.229415,0,0.000212,0.000213,0
7429,7429,,5,1,1,2,1,1,2,11,0.187878,0.194433,0,0.000008,0.000009,0
1077,1077,,5,3,2,5,3,2,5,10,0.25986,0.277026,0,0.002653,0.002057,1
5670,5670,,5,3,3,6,3,3,6,10,0.252803,0.267914,0,0.002258,0.002202,1
1065,1065,,5,1,1,2,1,1,2,10,0.250065,0.264218,0,0.001075,0.001069,0
1068,1068,,5,0,1,1,0,1,1,10,0.250108,0.2643,0,0,0.001069,0
1072,1072,,5,3,3,6,4,4,8,10,0.286139,0.306645,0.000002,0.004373,0.00433,0.333333
1534,1534,,5,6,6,12,6,6,12,10,0.253003,0.270438,0.000002,0.003149,0.003134,0.066667
5671,5671,,5,2,2,4,2,2,4,10,0.25986,0.277026,0,0.002075,0.002057,1
1330,1330,,5,2,1,3,2,1,3,10,0.249676,0.265131,0,0.001605,0.000988,1
5665,5665,,5,3,3,6,5,6,11,10,0.257702,0.27327,0.000002,0.001783,0.001743,0.666667
1104,1104,,2,2,2,4,3,3,6,10,0.232855,0.244303,0,0.000304,0.000307,1
1105,1105,,2,1,1,2,1,1,2,11,0.226691,0.2374,0,0.000198,0.000198,0
1106,1106,,2,3,3,6,5,5,10,10,0.251328,0.267745,0,0.001647,0.001618,1
5675,5675,,2,3,3,6,4,4,8,10,0.232873,0.244476,0,0.000408,0.000411,1
1109,1109,,18,1,1,2,1,1,2,11,0.195026,0.202201,0,0.000468,0.000008,1
1111,1111,,20,2,2,4,3,3,6,10,0.242236,0.256143,0.000334,0.000469,0.000488,0
1112,1112,,19,3,3,6,5,5,10,10,0.242521,0.256634,0.000001,0.000538,0.000557,0.666667
1113,1113,,18,2,2,4,2,2,4,10,0.242216,0.256085,0,0.000476,0.000495,1
1114,1114,,20,3,3,6,3,3,6,10,0.242256,0.256316,0.001002,0.000469,0.000488,0.333333
1116,1116,,18,4,3,7,5,4,9,10,0.242236,0.256258,0.001003,0.000477,0.000495,0.25
1118,1118,,21,2,2,4,3,3,6,10,0.242216,0.256085,0.000669,0.000468,0.000488,0
1121,1121,,5,5,5,10,7,7,14,10,0.24495,0.260722,0.000015,0.001745,0.001032,0.6
1173,1173,,5,4,4,8,12,12,24,10,0.245492,0.261496,0.000001,0.001408,0.001357,0.833333
3980,3980,,30,25,25,50,40,41,81,10,0.29467,0.322092,0.001472,0.014222,0.016109,0.430199
7417,7417,,19,4,4,8,4,4,8,10,0.242277,0.256489,0.001337,0.000478,0.000497,0.166667
1110,1110,,20,2,2,4,2,2,4,11,0.195053,0.202403,0,0.000008,0.000008,1
1117,1117,,20,3,3,6,3,3,6,11,0.195066,0.202576,0,0.000016,0.000015,0.333333
1119,1119,,18,1,1,2,1,1,2,11,0.195013,0.202143,0,0.000008,0.000008,0
5601,5601,,21,1,1,2,1,1,2,11,0.195,0.202085,0,0.000008,0.000008,0
1149,1149,,5,4,1,5,4,2,6,10,0.242684,0.256663,0.000321,0.000491,0.000465,0.75
5687,5687,,5,5,5,10,8,8,16,10,0.242888,0.257644,0.000353,0.000577,0.000541,0.4
1122,1122,,30,4,5,9,6,5,11,10,0.279787,0.297674,0.000065,0.002014,0.002081,0.45
3974,3974,,30,10,10,20,12,13,25,10,0.282415,0.302877,0.000717,0.005532,0.005465,0.444444
3977,3977,,30,14,14,28,18,17,35,10,0.283832,0.304981,0.000019,0.008507,0.008033,0.638095
1126,1126,,30,12,12,24,14,14,28,10,0.267247,0.289448,0.000051,0.006143,0.006185,0.469697
2191,2191,,30,53,54,107,68,67,135,10,0.29043,0.323049,0.001449,0.020745,0.021994,0.240391
1127,1127,,22,1,1,2,1,1,2,11,0.202583,0.210438,0,0.000019,0.000019,0
1136,1136,,22,2,2,4,2,2,4,10,0.254027,0.26985,0.000669,0.001204,0.001201,0
2059,2059,,30,10,10,20,11,11,22,10,0.281479,0.301491,0.000032,0.005208,0.005263,0.711111
2067,2067,,30,7,7,14,7,7,14,10,0.281396,0.300971,0.000009,0.005018,0.005066,0.904762
2096,2096,,30,4,4,8,4,4,8,10,0.281314,0.300452,0,0.004427,0.0044,1
2190,2190,,30,4,4,8,4,4,8,10,0.254857,0.271655,0,0.002185,0.001216,0.5
2239,2239,,30,5,5,10,5,5,10,10,0.263129,0.282783,0,0.003805,0.003685,1
3975,3975,,30,5,6,11,6,7,13,10,0.26146,0.280345,0.000001,0.002599,0.003289,0.733333
3976,3976,,30,3,3,6,4,4,8,10,0.260305,0.278486,0,0.002204,0.002153,1
5691,5691,,30,5,5,10,6,6,12,10,0.262078,0.281448,0,0.003627,0.003583,1
5702,5702,,30,3,2,5,6,5,11,10,0.254139,0.270139,0,0.003269,0.001479,1
1138,1138,,5,2,1,3,3,2,5,10,0.242684,0.256663,0,0.000473,0.000465,1
1140,1140,,5,2,3,5,4,5,9,10,0.242766,0.257125,0,0.000476,0.000484,0.666667
1183,1183,,5,8,6,14,14,12,26,10,0.243195,0.258395,0.001635,0.000694,0.000689,0.196429
1141,1141,,23,2,2,4,2,2,4,10,0.242725,0.256894,0.000669,0.000465,0.000466,0
1143,1143,,23,1,1,2,1,1,2,11,0.19533,0.202529,0,0.000007,0.000007,0
1144,1144,,24,3,3,6,4,4,8,10,0.242909,0.257413,0.000349,0.000474,0.000483,0.5
1147,1147,,24,9,7,16,16,16,32,11,0.19887,0.208651,0.002674,0.000341,0.00009,0.138889
5694,5694,,24,3,3,6,4,5,9,10,0.242909,0.257413,0.000022,0.000769,0.000479,0.583333
7976,7976,,24,3,2,5,4,3,7,10,0.235592,0.247053,0.000206,0.000763,0.000252,0.5
5692,5692,,24,1,1,2,2,2,4,12,0.165891,0.171237,0,0.000001,0.000005,0
5695,5695,,24,2,3,5,4,5,9,12,0.16591,0.171583,0,0.000002,0.000006,0.666667
6773,6773,,24,2,2,4,2,2,4,12,0.1659,0.17141,0,0.000002,0.000005,1
7424,7424,,24,2,1,3,5,3,8,12,0.165891,0.171237,0,0.000002,0.000005,1
1152,1152,,5,1,1,2,1,1,2,10,0.245304,0.259303,0,0.000708,0.000706,0
1153,1153,,5,1,1,2,1,1,2,11,0.223288,0.233278,0,0.000147,0.000185,0
5696,5696,,5,2,2,4,2,2,4,10,0.245366,0.259591,0,0.000855,0.000891,1
1162,1162,,5,1,1,2,1,1,2,10,0.245304,0.259303,0,0.000708,0.000706,0
5697,5697,,5,1,1,2,1,1,2,10,0.245304,0.259303,0,0.000708,0.000706,0
5699,5699,,5,1,1,2,2,2,4,10,0.245304,0.259303,0,0.000708,0.000706,0
5805,5805,,5,1,1,2,1,1,2,10,0.245304,0.259303,0,0.000708,0.000706,0
1166,1166,,5,1,1,2,1,1,2,11,0.206793,0.215722,0,0.000036,0.00011,0
1169,1169,,30,2,3,5,6,7,13,11,0.231844,0.243556,0,0.000281,0.000287,1
5701,5701,,30,3,3,6,7,7,14,11,0.231844,0.243556,0,0.000286,0.000287,0.833333
6768,6768,,30,3,2,5,4,3,7,11,0.231826,0.243383,0,0.000286,0.000283,1
3410,3410,,30,11,13,24,17,19,36,10,0.287364,0.3103,0.000001,0.010958,0.01183,0.846154
1176,1176,,25,2,1,3,2,1,3,10,0.227908,0.237396,0.000669,0.000193,0.000057,0.333333
1182,1182,,5,1,1,2,2,2,4,10,0.232761,0.24317,0,0.000193,0.000146,0
5706,5706,,5,1,1,2,1,1,2,11,0.195648,0.203251,0,0.000193,0.000011,1
5707,5707,,5,1,1,2,1,1,2,11,0.195648,0.203251,0,0.000193,0.000011,1
5708,5708,,5,1,1,2,1,1,2,11,0.188887,0.194572,0.00005,0.000193,0,0.5
1181,1181,,25,1,1,2,1,1,2,11,0.185659,0.190895,0.000335,0,0.000003,0
5703,5703,,5,1,1,2,2,2,4,11,0.195634,0.203193,0,0.000011,0.000011,0
5704,5704,,5,2,2,4,2,2,4,10,0.232836,0.243516,0.000334,0.000011,0.000157,0.5
5709,5709,,5,1,1,2,1,1,2,10,0.230585,0.241379,0,0.000198,0.000126,0
2940,2940,,7,12,10,22,14,12,26,10,0.292609,0.317668,0.000011,0.015058,0.012934,0.80303
1223,1223,,5,5,5,10,6,6,12,10,0.28104,0.303452,0,0.00757,0.007615,0.8
7489,7489,,5,2,2,4,2,2,4,10,0.286281,0.305865,0,0.004838,0.004824,1
1767,1767,,2,17,14,31,20,20,40,10,0.297372,0.31831,0.000037,0.013858,0.010745,0.761029
1905,1905,,2,5,4,9,6,5,11,10,0.259813,0.27561,0.00001,0.004146,0.001562,0.5
2443,2443,,34,9,11,20,10,12,22,10,0.280876,0.303089,0.001039,0.003424,0.00391,0.490909
2688,2688,,2,18,17,35,27,27,54,10,0.276781,0.29938,0.004824,0.007257,0.004806,0.230994
2715,2715,,2,10,11,21,14,15,29,10,0.281534,0.303432,0.002302,0.003857,0.003891,0.2
2745,2745,,2,12,12,24,15,15,30,10,0.292906,0.315464,0.000147,0.007142,0.007154,0.515152
2771,2771,,34,15,13,28,21,21,42,10,0.287823,0.309989,0.0063,0.005056,0.005094,0.22381
2816,2816,,34,12,12,24,17,17,34,10,0.288889,0.312011,0.0005,0.00581,0.005854,0.621795
2890,2890,,2,33,33,66,47,46,93,10,0.307119,0.332528,0.002645,0.020712,0.020845,0.411932
1425,1425,,5,1,1,2,1,1,2,10,0.241365,0.256907,0,0.001401,0.001399,0
1262,1262,,5,1,1,2,1,1,2,10,0.249676,0.265131,0,0.001,0.000988,0
1279,1279,,5,2,1,3,2,1,3,10,0.249676,0.265131,0.000002,0.001104,0.000988,0
1278,1278,,5,3,3,6,3,3,6,10,0.250543,0.266591,0,0.001219,0.001208,0.666667
1274,1274,,5,2,2,4,2,2,4,10,0.285516,0.30549,0,0.003665,0.003625,0
1324,1324,,5,6,6,12,6,6,12,10,0.286338,0.307424,0.000051,0.006656,0.006594,0.6
1285,1285,,5,1,2,3,1,2,3,10,0.250065,0.26587,0.000001,0.001,0.001065,0
1313,1313,,5,1,1,2,1,1,2,10,0.249676,0.265131,0,0.001,0.000988,0
1339,1339,,5,1,1,2,1,1,2,10,0.249676,0.265131,0,0.001,0.000988,0
1344,1344,,5,1,1,2,1,1,2,10,0.249676,0.265131,0,0.001,0.000988,0
1350,1350,,5,2,2,4,2,2,4,10,0.245722,0.261663,0,0.001617,0.001616,0
4264,4264,,5,1,1,2,2,2,4,10,0.25063,0.264812,0,0.001333,0.001322,0
5638,5638,,5,1,1,2,1,1,2,10,0.25063,0.264812,0,0.001333,0.001322,0
1602,1602,,7,5,4,9,6,4,10,10,0.290313,0.312443,0.000003,0.007872,0.006512,0.8
1743,1743,,7,3,3,6,6,6,12,10,0.289236,0.311034,0.000003,0.004711,0.004721,0.333333
2359,2359,,30,53,54,107,109,109,218,10,0.320204,0.350674,0.016036,0.012451,0.01246,0.062893
3536,3536,,2,43,43,86,60,59,119,9,0.320631,0.348929,0.001867,0.027418,0.027492,0.549834
3570,3570,,2,23,23,46,28,29,57,9,0.311394,0.336449,0.000047,0.020439,0.020603,0.871377
6152,6152,,7,6,4,10,7,5,12,10,0.266236,0.284999,0.000008,0.007621,0.002993,0.633333
1412,1412,,5,1,1,2,1,1,2,10,0.249676,0.265131,0,0.001,0.000988,0
1416,1416,,5,1,1,2,1,1,2,10,0.249676,0.265131,0,0.001,0.000988,0
2774,2774,,34,3,3,6,5,5,10,10,0.25452,0.270823,0.000079,0.001072,0.001062,0.333333
1422,1422,,5,1,1,2,1,1,2,10,0.235939,0.248894,0,0.000363,0.000696,1
1446,1446,,5,1,1,2,2,2,4,10,0.254497,0.268973,0,0.001446,0.001444,0
1450,1450,,5,1,1,2,2,2,4,10,0.254497,0.268973,0,0.001446,0.001444,0
1451,1451,,5,1,1,2,1,1,2,10,0.254497,0.268973,0,0.001446,0.001444,0
1469,1469,,5,6,6,12,8,8,16,10,0.282056,0.302624,0.000017,0.003223,0.005815,0.690476
1480,1480,,5,3,3,6,3,3,6,10,0.25497,0.270186,0.000332,0.002035,0.002035,0.333333
1454,1454,,5,1,1,2,1,1,2,10,0.254497,0.268973,0,0.001446,0.001444,0
1456,1456,,5,2,3,5,2,3,5,10,0.255421,0.270936,0,0.002003,0.00259,1
1464,1464,,5,3,3,6,3,3,6,10,0.254924,0.270012,0,0.001678,0.001641,0.666667
1459,1459,,5,3,3,6,3,3,6,10,0.255783,0.271502,0.000336,0.002003,0.002001,0.333333
1461,1461,,5,2,2,4,2,2,4,11,0.203842,0.211797,0,0.000065,0.000065,0
4190,4190,,5,2,2,4,2,2,4,10,0.25452,0.269146,0,0.001472,0.001471,1
1465,1465,,5,2,2,4,2,2,4,10,0.25452,0.269146,0,0.001539,0.001495,1
1468,1468,,5,1,1,2,2,2,4,10,0.254497,0.268973,0,0.001446,0.001444,0
4196,4196,,5,1,1,2,1,1,2,10,0.232667,0.245486,0,0.000556,0.000556,0
1475,1475,,5,1,1,2,1,1,2,10,0.254497,0.268973,0,0.001446,0.001444,0
1479,1479,,5,1,1,2,2,2,4,10,0.254497,0.268973,0,0.001446,0.001444,0
1500,1500,,5,1,1,2,1,1,2,11,0.229887,0.2421,0,0.000472,0.000485,0
1502,1502,,5,4,4,8,4,4,8,10,0.265819,0.282789,0.000669,0.003061,0.003167,0.333333
5713,5713,,5,1,1,2,1,1,2,11,0.210013,0.218139,0,0.000051,0.000049,0
1510,1510,,5,1,1,2,1,1,2,10,0.232442,0.245136,0,0.000602,0.00063,0
1511,1511,,5,1,1,2,1,1,2,10,0.232442,0.245136,0,0.000602,0.00063,0
1514,1514,,5,5,5,10,9,9,18,10,0.27575,0.294362,0,0.006117,0.006112,0.6
1651,1651,,5,3,3,6,3,3,6,10,0.241365,0.258783,0,0.002183,0.002182,0.333333
1654,1654,,5,3,3,6,3,3,6,10,0.276304,0.295373,0,0.0036,0.003576,1
1536,1536,,5,1,1,2,1,1,2,10,0.273451,0.290262,0,0.002336,0.002311,0
1655,1655,,5,3,3,6,3,3,6,10,0.274074,0.291763,0,0.003693,0.003669,1
1675,1675,,5,2,2,4,2,2,4,10,0.275041,0.29263,0,0.003766,0.003735,1
6106,6106,,7,3,3,6,3,3,6,10,0.275776,0.293889,0,0.004583,0.004543,1
5794,5794,,5,2,2,4,2,2,4,10,0.269795,0.285729,0,0.002741,0.002723,1
1579,1579,,7,4,4,8,5,5,10,10,0.267024,0.285444,0,0.004409,0.004395,0.833333
1582,1582,,5,2,2,4,3,3,6,10,0.262626,0.280154,0,0.003488,0.003497,0
1584,1584,,7,1,1,2,1,1,2,10,0.259206,0.275989,0,0.001183,0.001181,0
1746,1746,,5,3,3,6,3,3,6,10,0.262865,0.280818,0,0.003779,0.003809,0.333333
2960,2960,,7,22,22,44,34,34,68,10,0.283386,0.310155,0.000067,0.015101,0.015117,0.478355
5806,5806,,5,1,1,2,1,1,2,10,0.253402,0.268987,0,0.001687,0.001684,0
1594,1594,,7,2,2,4,5,5,10,10,0.26234,0.276337,0.000669,0.00133,0.001322,0
2965,2965,,7,14,13,27,20,20,40,10,0.281013,0.304969,0.000175,0.010028,0.00995,0.604396
1605,1605,,7,1,1,2,2,2,4,11,0.207835,0.214728,0,0.000021,0.000021,0
1679,1679,,5,1,1,2,1,1,2,10,0.259836,0.275563,0,0.001801,0.001814,0
1617,1617,,26,1,2,3,2,2,4,10,0.251328,0.26763,0,0.000212,0.001528,1
1625,1625,,26,4,4,8,4,4,8,11,0.232143,0.243569,0.000084,0.000263,0.000268,0.666667
1628,1628,,26,5,5,10,6,6,12,10,0.251416,0.268207,0.000612,0.001586,0.001558,0.6
1629,1629,,26,7,7,14,9,8,17,10,0.251459,0.268554,0.000113,0.001596,0.00159,0.404762
5793,5793,,26,2,2,4,2,2,4,11,0.200933,0.209374,0,0.000029,0.00003,1
1627,1627,,26,2,2,4,2,2,4,11,0.232087,0.243165,0,0.000237,0.000242,1
1634,1634,,26,3,2,5,3,3,6,11,0.232087,0.243165,0,0.001581,0.000242,1
1639,1639,,26,2,2,4,2,2,4,11,0.232087,0.243165,0,0.000237,0.000242,1
1637,1637,,5,2,2,4,3,3,6,10,0.251044,0.267474,0,0.002025,0.002003,1
2531,2531,,34,44,44,88,90,92,182,10,0.285037,0.31422,0.006934,0.006494,0.006319,0.195169
2537,2537,,34,32,32,64,70,70,140,10,0.27766,0.30308,0.002352,0.005134,0.005073,0.311553
2578,2578,,34,33,33,66,43,43,86,10,0.268815,0.292772,0.001064,0.003706,0.003716,0.300189
2597,2597,,34,10,12,22,22,23,45,10,0.285319,0.307477,0.000385,0.003087,0.007486,0.651515
2610,2610,,34,18,20,38,42,42,84,10,0.285573,0.309906,0.001122,0.003246,0.006626,0.428947
1648,1648,,5,1,1,2,1,1,2,11,0.22386,0.235848,0,0.000379,0.000379,0
1649,1649,,5,1,1,2,1,1,2,10,0.242664,0.255876,0,0.000979,0.000979,0
1656,1656,,5,1,1,2,1,1,2,10,0.242664,0.255876,0,0.000979,0.000979,0
1659,1659,,5,1,1,2,1,1,2,10,0.242664,0.255876,0,0.000979,0.000979,0
1660,1660,,5,1,1,2,1,1,2,10,0.242664,0.255876,0,0.000979,0.000979,0
6107,6107,,5,1,1,2,1,1,2,11,0.22386,0.235848,0,0.000379,0.000379,0
5780,5780,,5,7,7,14,10,10,20,10,0.273244,0.292778,0.000001,0.004852,0.004855,0.690476
1691,1691,,5,2,2,4,2,2,4,10,0.27247,0.290699,0,0.002865,0.002867,0
1693,1693,,5,1,1,2,1,1,2,10,0.271445,0.289036,0,0.002062,0.002062,0
1694,1694,,5,1,1,2,1,1,2,10,0.271445,0.289036,0,0.002062,0.002062,0
1699,1699,,5,1,1,2,1,1,2,10,0.271445,0.289036,0,0.002062,0.002062,0
1722,1722,,5,2,2,4,2,2,4,10,0.27247,0.290699,0,0.002865,0.002867,0
1723,1723,,5,1,1,2,1,1,2,10,0.271445,0.289036,0,0.002062,0.002062,0
